date;stock_fin_de_journee;source;pits
2022-12-17;29601.765;Teréga;Teréga
2014-11-08;30592.334;Teréga;Teréga
2022-12-28;29511.531;Teréga;Teréga
2014-11-14;30389.809;Teréga;Teréga
2014-11-28;29965.709;Teréga;Teréga
2014-12-08;28200.13;Teréga;Teréga
2014-12-12;27282.751;Teréga;Teréga
2014-12-18;26236.037;Teréga;Teréga
2014-12-19;26115.725;Teréga;Teréga
2014-12-23;25523.188;Teréga;Teréga
2014-12-28;24705.067;Teréga;Teréga
2015-01-08;21868.711;Teréga;Teréga
2015-01-11;21347.359;Teréga;Teréga
2015-01-15;20394.889;Teréga;Teréga
2015-01-31;16033.579;Teréga;Teréga
2015-02-01;15729.791;Teréga;Teréga
2015-02-04;14731.202;Teréga;Teréga
2015-02-11;12419.206;Teréga;Teréga
2015-02-14;11560.981;Teréga;Teréga
2015-02-22;9242.969;Teréga;Teréga
2015-03-01;7257.821;Teréga;Teréga
2015-03-02;7027.223;Teréga;Teréga
2015-03-05;6350.468;Teréga;Teréga
2015-03-08;5757.932;Teréga;Teréga
2015-03-09;5553.401;Teréga;Teréga
2015-04-04;2654.885;Teréga;Teréga
2015-04-06;2796.251;Teréga;Teréga
2015-04-10;2819.311;Teréga;Teréga
2015-04-12;2965.691;Teréga;Teréga
2015-04-15;3025.847;Teréga;Teréga
2015-04-17;3144.154;Teréga;Teréga
2015-04-22;3611.365;Teréga;Teréga
2015-04-23;3607.355;Teréga;Teréga
2015-04-30;4498.666;Teréga;Teréga
2015-05-06;5116.268;Teréga;Teréga
2015-05-10;5681.734;Teréga;Teréga
2015-05-12;6001.564;Teréga;Teréga
2015-05-21;7185.634;Teréga;Teréga
2015-05-25;7762.129;Teréga;Teréga
2015-05-29;8191.242;Teréga;Teréga
2015-06-03;8951.213;Teréga;Teréga
2015-06-08;9685.116;Teréga;Teréga
2015-06-14;10351.845;Teréga;Teréga
2015-06-15;10451.102;Teréga;Teréga
2015-06-20;10852.142;Teréga;Teréga
2015-06-21;10964.434;Teréga;Teréga
2015-06-29;12023.179;Teréga;Teréga
2015-07-03;12706.952;Teréga;Teréga
2015-07-07;13451.884;Teréga;Teréga
2015-07-20;16075.688;Teréga;Teréga
2015-07-21;16256.156;Teréga;Teréga
2015-07-22;16422.588;Teréga;Teréga
2015-07-28;17206.621;Teréga;Teréga
2015-08-01;17836.254;Teréga;Teréga
2015-08-11;19671.012;Teréga;Teréga
2015-08-12;19859.501;Teréga;Teréga
2015-08-13;20031.948;Teréga;Teréga
2015-08-14;20243.497;Teréga;Teréga
2015-08-15;20450.032;Teréga;Teréga
2015-08-28;22845.244;Teréga;Teréga
2015-09-07;24573.726;Teréga;Teréga
2015-09-10;24626.864;Teréga;Teréga
2015-10-05;26916.802;Teréga;Teréga
2015-10-06;26979.966;Teréga;Teréga
2015-10-15;26899.758;Teréga;Teréga
2015-10-20;26798.495;Teréga;Teréga
2015-10-29;27089.249;Teréga;Teréga
2015-11-01;27148.403;Teréga;Teréga
2015-11-03;26982.974;Teréga;Teréga
2015-11-06;26685.202;Teréga;Teréga
2015-11-08;26703.248;Teréga;Teréga
2015-11-15;26402.468;Teréga;Teréga
2015-11-30;23849.849;Teréga;Teréga
2015-12-02;23216.206;Teréga;Teréga
2015-12-08;22236.665;Teréga;Teréga
2015-12-09;22168.489;Teréga;Teréga
2015-12-11;21893.776;Teréga;Teréga
2015-12-16;21035.551;Teréga;Teréga
2015-12-17;20985.421;Teréga;Teréga
2016-01-25;15184.377;Teréga;Teréga
2016-01-27;14923.701;Teréga;Teréga
2016-01-28;14810.407;Teréga;Teréga
2016-02-01;14392.323;Teréga;Teréga
2016-02-11;12920.506;Teréga;Teréga
2016-02-13;12784.153;Teréga;Teréga
2016-02-24;10981.478;Teréga;Teréga
2016-02-25;10846.127;Teréga;Teréga
2016-02-28;10473.16;Teréga;Teréga
2016-03-04;9327.188;Teréga;Teréga
2016-03-10;8338.624;Teréga;Teréga
2016-03-16;7678.913;Teréga;Teréga
2016-03-20;7627.781;Teréga;Teréga
2016-03-24;7630.789;Teréga;Teréga
2016-03-27;7713.002;Teréga;Teréga
2016-04-01;8079.953;Teréga;Teréga
2016-04-03;8447.908;Teréga;Teréga
2016-05-05;10280.66;Teréga;Teréga
2016-05-07;10620.542;Teréga;Teréga
2016-05-10;11101.79;Teréga;Teréga
2016-05-11;11253.182;Teréga;Teréga
2016-05-14;11558.975;Teréga;Teréga
2016-05-15;11664.248;Teréga;Teréga
2016-06-10;12760.09;Teréga;Teréga
2016-06-11;12916.496;Teréga;Teréga
2016-06-21;14169.746;Teréga;Teréga
2016-06-26;14798.376;Teréga;Teréga
2016-06-29;15271.603;Teréga;Teréga
2016-07-03;16098.748;Teréga;Teréga
2016-07-08;16519.84;Teréga;Teréga
2016-07-18;18047.803;Teréga;Teréga
2016-07-23;18989.244;Teréga;Teréga
2016-07-28;19758.238;Teréga;Teréga
2016-07-29;19969.787;Teréga;Teréga
2016-07-30;20219.434;Teréga;Teréga
2016-08-03;20990.434;Teréga;Teréga
2016-08-10;22265.741;Teréga;Teréga
2016-08-11;22448.214;Teréga;Teréga
2016-08-14;23075.842;Teréga;Teréga
2016-08-23;24605.809;Teréga;Teréga
2016-08-24;24727.124;Teréga;Teréga
2016-08-25;24783.269;Teréga;Teréga
2016-09-03;25674.581;Teréga;Teréga
2016-09-20;26717.285;Teréga;Teréga
2016-09-22;26843.612;Teréga;Teréga
2016-09-26;27193.52;Teréga;Teréga
2016-09-29;27376.996;Teréga;Teréga
2016-10-02;27854.233;Teréga;Teréga
2016-10-04;28021.667;Teréga;Teréga
2016-10-07;28128.946;Teréga;Teréga
2016-10-09;28213.164;Teréga;Teréga
2016-10-23;28928.018;Teréga;Teréga
2016-10-26;29052.34;Teréga;Teréga
2016-10-27;29084.423;Teréga;Teréga
2016-10-30;29250.855;Teréga;Teréga
2016-11-06;29094.449;Teréga;Teréga
2016-11-09;28610.194;Teréga;Teréga
2016-11-10;28424.713;Teréga;Teréga
2016-11-16;28120.925;Teréga;Teréga
2016-11-23;28030.691;Teréga;Teréga
2016-11-24;27888.322;Teréga;Teréga
2016-11-27;27579.521;Teréga;Teréga
2016-12-12;24719.103;Teréga;Teréga
2016-12-28;21803.542;Teréga;Teréga
2017-01-04;20160.281;Teréga;Teréga
2017-01-12;17430.201;Teréga;Teréga
2017-01-15;16651.181;Teréga;Teréga
2017-01-29;12156.525;Teréga;Teréga
2017-02-03;11197.037;Teréga;Teréga
2017-02-05;11048.652;Teréga;Teréga
2017-02-07;10591.466;Teréga;Teréga
2017-02-09;10111.221;Teréga;Teréga
2017-02-10;9853.553;Teréga;Teréga
2017-02-11;9711.184;Teréga;Teréga
2017-02-16;9381.328;Teréga;Teréga
2017-02-25;9084.559;Teréga;Teréga
2017-02-26;9065.509;Teréga;Teréga
2017-03-05;9334.206;Teréga;Teréga
2017-03-09;9337.214;Teréga;Teréga
2017-03-15;9778.358;Teréga;Teréga
2017-04-01;9339.219;Teréga;Teréga
2017-04-05;9338.216;Teréga;Teréga
2017-04-16;10881.218;Teréga;Teréga
2017-04-18;10938.366;Teréga;Teréga
2017-05-07;11401.567;Teréga;Teréga
2017-05-21;13712.56;Teréga;Teréga
2017-05-23;14087.533;Teréga;Teréga
2017-05-31;15846.093;Teréga;Teréga
2017-06-04;16481.741;Teréga;Teréga
2017-06-05;16600.048;Teréga;Teréga
2017-06-06;16692.287;Teréga;Teréga
2017-06-10;16879.774;Teréga;Teréga
2017-06-11;16972.013;Teréga;Teréga
2017-06-25;17518.43;Teréga;Teréga
2017-06-28;17805.173;Teréga;Teréga
2017-06-29;17892.4;Teréga;Teréga
2017-06-30;18016.722;Teréga;Teréga
2017-07-03;18465.887;Teréga;Teréga
2017-07-11;19588.799;Teréga;Teréga
2017-07-12;19855.49;Teréga;Teréga
2017-07-20;21954.935;Teréga;Teréga
2017-07-26;23469.863;Teréga;Teréga
2017-07-30;24496.526;Teréga;Teréga
2017-08-02;25086.055;Teréga;Teréga
2017-08-05;25679.594;Teréga;Teréga
2017-08-10;26614.017;Teréga;Teréga
2017-08-11;26824.563;Teréga;Teréga
2017-08-12;27036.112;Teréga;Teréga
2017-08-13;27252.673;Teréga;Teréga
2017-08-14;27403.063;Teréga;Teréga
2017-08-15;27589.547;Teréga;Teréga
2017-09-06;31400.429;Teréga;Teréga
2017-09-09;31478.632;Teréga;Teréga
2017-09-12;31471.614;Teréga;Teréga
2017-09-26;31365.338;Teréga;Teréga
2017-10-02;32011.013;Teréga;Teréga
2017-10-20;33028.652;Teréga;Teréga
2017-10-21;33067.753;Teréga;Teréga
2017-10-23;33009.602;Teréga;Teréga
2017-10-24;32987.545;Teréga;Teréga
2017-10-26;32989.55;Teréga;Teréga
2017-10-27;33018.626;Teréga;Teréga
2017-10-31;32939.42;Teréga;Teréga
2017-11-08;32681.752;Teréga;Teréga
2017-11-25;30650.485;Teréga;Teréga
2017-11-26;30584.313;Teréga;Teréga
2017-11-30;29437.339;Teréga;Teréga
2017-12-01;29152.6;Teréga;Teréga
2017-12-02;28874.88;Teréga;Teréga
2017-12-04;28242.239;Teréga;Teréga
2017-12-07;27347.92;Teréga;Teréga
2017-12-10;26776.438;Teréga;Teréga
2017-12-18;25574.321;Teréga;Teréga
2017-12-21;25016.875;Teréga;Teréga
2018-01-04;24163.663;Teréga;Teréga
2018-01-08;23674.394;Teréga;Teréga
2018-01-16;21827.605;Teréga;Teréga
2018-01-24;19762.249;Teréga;Teréga
2018-01-27;18949.14;Teréga;Teréga
2018-01-29;18518.022;Teréga;Teréga
2018-02-10;13443.863;Teréga;Teréga
2018-02-12;12689.908;Teréga;Teréga
2018-02-13;12243.751;Teréga;Teréga
2018-02-21;9407.396;Teréga;Teréga
2018-02-25;7805.241;Teréga;Teréga
2018-02-26;7354.071;Teréga;Teréga
2018-03-15;2957.67;Teréga;Teréga
2018-03-21;1630.228;Teréga;Teréga
2018-03-23;1225.177;Teréga;Teréga
2018-03-24;1261.271;Teréga;Teréga
2018-03-30;1205.125;Teréga;Teréga
2018-04-01;1260.268;Teréga;Teréga
2018-04-05;955.478;Teréga;Teréga
2018-04-07;904.345;Teréga;Teréga
2018-04-14;625.622;Teréga;Teréga
2018-04-17;734.906;Teréga;Teréga
2018-05-01;2479.43;Teréga;Teréga
2018-05-06;3024.844;Teréga;Teréga
2018-05-08;3307.577;Teréga;Teréga
2018-05-12;3824.919;Teréga;Teréga
2018-05-28;6661.274;Teréga;Teréga
2018-06-07;7994.732;Teréga;Teréga
2018-06-16;9654.035;Teréga;Teréga
2018-06-20;10377.913;Teréga;Teréga
2018-06-21;10614.526;Teréga;Teréga
2018-06-26;11529.9;Teréga;Teréga
2018-06-28;11826.67;Teréga;Teréga
2018-06-30;12132.463;Teréga;Teréga
2018-07-04;12513.451;Teréga;Teréga
2018-07-17;14741.228;Teréga;Teréga
2018-07-18;14935.732;Teréga;Teréga
2018-08-03;18659.389;Teréga;Teréga
2018-08-06;19353.188;Teréga;Teréga
2018-08-15;21504.767;Teréga;Teréga
2018-08-24;24010.265;Teréga;Teréga
2018-08-25;24300.016;Teréga;Teréga
2018-08-28;24896.563;Teréga;Teréga
2018-08-29;25068.008;Teréga;Teréga
2018-09-02;25859.059;Teréga;Teréga
2018-09-04;26131.766;Teréga;Teréga
2018-09-22;29056.351;Teréga;Teréga
2018-09-24;29454.383;Teréga;Teréga
2018-09-25;29632.846;Teréga;Teréga
2018-09-27;29983.756;Teréga;Teréga
2018-10-04;30812.906;Teréga;Teréga
2018-10-07;31351.302;Teréga;Teréga
2018-10-09;31562.851;Teréga;Teréga
2018-10-11;31753.345;Teréga;Teréga
2018-10-26;32633.627;Teréga;Teréga
2018-11-03;32137.34;Teréga;Teréga
2018-11-04;32181.455;Teréga;Teréga
2018-11-09;32255.647;Teréga;Teréga
2018-11-18;32626.609;Teréga;Teréga
2018-11-20;32075.179;Teréga;Teréga
2018-12-04;31048.517;Teréga;Teréga
2018-12-07;31177.852;Teréga;Teréga
2018-12-17;28517.954;Teréga;Teréga
2018-12-18;28144.987;Teréga;Teréga
2018-12-20;27559.469;Teréga;Teréga
2018-12-24;27772.02;Teréga;Teréga
2018-12-26;27773.023;Teréga;Teréga
2019-01-09;23621.256;Teréga;Teréga
2019-01-10;23102.912;Teréga;Teréga
2019-01-12;22401.092;Teréga;Teréga
2019-01-21;18753.633;Teréga;Teréga
2019-01-22;18217.242;Teréga;Teréga
2019-01-29;14940.745;Teréga;Teréga
2019-02-05;11689.313;Teréga;Teréga
2019-02-07;10898.262;Teréga;Teréga
2019-02-12;9474.57;Teréga;Teréga
2019-03-06;7891.465;Teréga;Teréga
2019-03-07;8025.813;Teréga;Teréga
2019-03-10;8399.783;Teréga;Teréga
2019-03-13;8052.883;Teréga;Teréga
2019-03-14;7869.407;Teréga;Teréga
2019-03-15;7803.236;Teréga;Teréga
2019-03-22;6711.404;Teréga;Teréga
2019-03-25;7029.229;Teréga;Teréga
2019-04-01;7611.739;Teréga;Teréga
2019-04-03;7808.249;Teréga;Teréga
2019-04-04;7643.822;Teréga;Teréga
2019-04-06;7794.212;Teréga;Teréga
2019-04-07;8063.912;Teréga;Teréga
2019-04-11;7938.587;Teréga;Teréga
2019-04-13;7875.423;Teréga;Teréga
2019-04-22;10076.13;Teréga;Teréga
2019-04-25;10852.142;Teréga;Teréga
2019-04-29;10708.771;Teréga;Teréga
2019-05-04;11747.464;Teréga;Teréga
2019-05-07;12418.204;Teréga;Teréga
2019-05-12;13344.606;Teréga;Teréga
2019-05-13;13323.551;Teréga;Teréga
2019-05-19;13865.958;Teréga;Teréga
2019-05-21;14293.066;Teréga;Teréga
2019-05-27;15515.235;Teréga;Teréga
2019-06-06;16941.935;Teréga;Teréga
2019-06-13;18319.507;Teréga;Teréga
2019-06-17;19300.05;Teréga;Teréga
2019-06-21;19837.444;Teréga;Teréga
2019-06-23;20321.699;Teréga;Teréga
2019-06-30;21377.437;Teréga;Teréga
2019-07-02;21479.702;Teréga;Teréga
2019-07-03;21527.827;Teréga;Teréga
2019-07-14;22578.552;Teréga;Teréga
2019-07-17;22690.843;Teréga;Teréga
2019-07-28;23480.892;Teréga;Teréga
2019-07-31;23631.282;Teréga;Teréga
2019-08-01;23709.485;Teréga;Teréga
2019-08-02;23886.945;Teréga;Teréga
2019-08-11;26179.891;Teréga;Teréga
2019-08-18;28200.13;Teréga;Teréga
2019-08-21;29080.413;Teréga;Teréga
2019-08-23;29639.864;Teréga;Teréga
2019-08-26;30494.079;Teréga;Teréga
2019-09-10;31803.475;Teréga;Teréga
2019-09-21;32282.717;Teréga;Teréga
2019-10-06;32892.298;Teréga;Teréga
2019-10-07;32782.012;Teréga;Teréga
2019-10-17;32893.301;Teréga;Teréga
2019-10-28;32991.556;Teréga;Teréga
2019-10-31;32111.273;Teréga;Teréga
2019-11-03;32995.566;Teréga;Teréga
2019-11-04;33060.735;Teréga;Teréga
2019-11-11;32963.483;Teréga;Teréga
2019-11-12;32875.254;Teréga;Teréga
2019-11-19;31641.053;Teréga;Teréga
2019-11-23;31036.486;Teréga;Teréga
2019-11-27;31717.251;Teréga;Teréga
2019-11-30;32025.049;Teréga;Teréga
2019-12-09;30222.374;Teréga;Teréga
2019-12-20;29380.19;Teréga;Teréga
2019-12-22;29613.796;Teréga;Teréga
2019-12-28;29695.007;Teréga;Teréga
2019-12-29;29411.271;Teréga;Teréga
2019-12-30;29017.249;Teréga;Teréga
2020-01-02;28321.445;Teréga;Teréga
2020-01-03;28308.411;Teréga;Teréga
2020-01-04;28176.068;Teréga;Teréga
2020-01-05;28001.615;Teréga;Teréga
2020-01-18;23904.992;Teréga;Teréga
2020-01-22;21780.482;Teréga;Teréga
2020-01-23;21236.071;Teréga;Teréga
2020-01-29;18527.045;Teréga;Teréga
2020-02-02;17920.472;Teréga;Teréga
2020-02-23;13427.822;Teréga;Teréga
2020-02-24;13441.858;Teréga;Teréga
2020-02-26;12934.543;Teréga;Teréga
2020-03-01;12078.322;Teréga;Teréga
2020-03-17;10455.113;Teréga;Teréga
2020-03-20;10671.674;Teréga;Teréga
2020-03-27;10772.937;Teréga;Teréga
2020-04-16;13557.157;Teréga;Teréga
2020-04-20;14905.654;Teréga;Teréga
2020-04-24;16191.99;Teréga;Teréga
2020-04-26;16861.727;Teréga;Teréga
2020-04-29;17823.22;Teréga;Teréga
2020-05-04;19370.232;Teréga;Teréga
2020-05-05;19676.025;Teréga;Teréga
2020-05-07;20329.72;Teréga;Teréga
2020-05-12;21361.396;Teréga;Teréga
2020-05-18;21987.018;Teréga;Teréga
2020-05-21;22795.114;Teréga;Teréga
2020-05-29;24719.103;Teréga;Teréga
2020-06-06;26110.712;Teréga;Teréga
2020-06-07;26317.247;Teréga;Teréga
2020-06-10;26136.779;Teréga;Teréga
2020-06-24;26317.247;Teréga;Teréga
2020-06-25;26217.99;Teréga;Teréga
2020-07-04;27418.102;Teréga;Teréga
2020-07-05;27691.812;Teréga;Teréga
2020-07-16;27605.588;Teréga;Teréga
2020-07-23;25834.997;Teréga;Teréga
2020-07-24;25606.404;Teréga;Teréga
2020-08-06;25910.192;Teréga;Teréga
2020-08-12;27570.497;Teréga;Teréga
2020-08-17;28906.963;Teréga;Teréga
2020-08-20;29742.129;Teréga;Teréga
2020-08-21;30006.815;Teréga;Teréga
2020-08-25;30966.304;Teréga;Teréga
2020-09-01;32267.678;Teréga;Teréga
2020-09-04;32446.141;Teréga;Teréga
2020-09-05;32531.362;Teréga;Teréga
2020-09-07;32595.529;Teréga;Teréga
2020-09-09;32434.11;Teréga;Teréga
2020-09-10;32452.157;Teréga;Teréga
2020-09-12;32611.57;Teréga;Teréga
2020-09-13;32638.64;Teréga;Teréga
2020-09-17;32484.24;Teréga;Teréga
2020-09-18;32459.175;Teréga;Teréga
2020-09-19;32493.263;Teréga;Teréga
2020-09-24;32567.456;Teréga;Teréga
2020-09-25;32634.63;Teréga;Teréga
2020-09-27;32588.51;Teréga;Teréga
2020-10-03;32180.452;Teréga;Teréga
2020-10-07;32115.283;Teréga;Teréga
2020-10-15;31801.469;Teréga;Teréga
2020-11-04;32486.245;Teréga;Teréga
2020-11-10;32519.331;Teréga;Teréga
2020-11-11;32527.352;Teréga;Teréga
2020-11-14;32489.253;Teréga;Teréga
2020-11-16;32593.523;Teréga;Teréga
2020-11-20;32498.276;Teréga;Teréga
2020-11-26;31746.326;Teréga;Teréga
2020-11-30;30892.111;Teréga;Teréga
2020-12-08;28283.346;Teréga;Teréga
2020-12-13;26777.441;Teréga;Teréga
2020-12-16;26417.507;Teréga;Teréga
2020-12-21;26474.656;Teréga;Teréga
2020-12-22;26515.762;Teréga;Teréga
2020-12-31;25154.231;Teréga;Teréga
2021-01-04;23931.059;Teréga;Teréga
2021-01-05;23375.619;Teréga;Teréga
2021-01-15;18274.39;Teréga;Teréga
2021-01-23;15253.556;Teréga;Teréga
2021-01-28;13294.476;Teréga;Teréga
2021-01-30;13224.294;Teréga;Teréga
2021-02-03;12478.36;Teréga;Teréga
2021-02-12;9427.448;Teréga;Teréga
2021-02-14;8608.324;Teréga;Teréga
2021-02-16;7875.423;Teréga;Teréga
2021-02-19;7117.457;Teréga;Teréga
2021-02-20;7040.257;Teréga;Teréga
2021-03-18;3515.116;Teréga;Teréga
2021-03-19;3412.85;Teréga;Teréga
2021-03-26;3698.591;Teréga;Teréga
2021-03-29;4102.639;Teréga;Teréga
2021-04-26;3695.584;Teréga;Teréga
2021-04-30;3337.655;Teréga;Teréga
2021-05-03;3420.871;Teréga;Teréga
2021-05-05;3188.268;Teréga;Teréga
2021-05-08;3226.367;Teréga;Teréga
2021-05-12;4204.904;Teréga;Teréga
2021-05-19;5105.239;Teréga;Teréga
2021-05-22;5661.682;Teréga;Teréga
2021-05-23;5917.345;Teréga;Teréga
2021-05-28;6500.858;Teréga;Teréga
2021-06-02;8093.99;Teréga;Teréga
2021-06-03;8427.856;Teréga;Teréga
2021-06-14;10518.277;Teréga;Teréga
2021-06-23;11092.766;Teréga;Teréga
2021-06-27;11719.391;Teréga;Teréga
2021-06-30;12265.808;Teréga;Teréga
2021-07-01;12370.079;Teréga;Teréga
2021-07-05;13240.336;Teréga;Teréga
2021-07-10;14121.621;Teréga;Teréga
2021-07-16;15093.14;Teréga;Teréga
2021-07-19;15738.815;Teréga;Teréga
2021-07-26;17090.32;Teréga;Teréga
2021-07-29;17890.394;Teréga;Teréga
2021-08-05;19646.95;Teréga;Teréga
2021-08-08;20582.375;Teréga;Teréga
2021-08-10;21112.751;Teréga;Teréga
2021-08-19;23478.887;Teréga;Teréga
2021-08-31;26743.352;Teréga;Teréga
2021-09-01;26861.659;Teréga;Teréga
2021-09-20;29205.738;Teréga;Teréga
2021-09-21;29205.738;Teréga;Teréga
2021-09-28;30037.896;Teréga;Teréga
2021-10-05;30410.863;Teréga;Teréga
2021-10-10;30879.077;Teréga;Teréga
2021-10-23;31197.904;Teréga;Teréga
2021-10-25;31338.268;Teréga;Teréga
2021-10-27;31439.531;Teréga;Teréga
2021-11-02;32018.031;Teréga;Teréga
2021-11-07;32119.294;Teréga;Teréga
2021-11-11;31772.394;Teréga;Teréga
2021-11-12;31708.228;Teréga;Teréga
2021-11-16;31779.412;Teréga;Teréga
2021-11-17;31685.168;Teréga;Teréga
2021-11-21;31781.417;Teréga;Teréga
2021-11-23;31257.058;Teréga;Teréga
2021-12-08;27296.788;Teréga;Teréga
2021-12-18;24264.925;Teréga;Teréga
2021-12-20;23611.23;Teréga;Teréga
2021-12-22;22579.555;Teréga;Teréga
2021-12-30;23534.03;Teréga;Teréga
2021-12-31;23798.716;Teréga;Teréga
2022-01-05;24229.834;Teréga;Teréga
2022-01-13;21504.767;Teréga;Teréga
2022-01-25;16228.084;Teréga;Teréga
2022-01-28;14817.425;Teréga;Teréga
2022-01-30;14300.084;Teréga;Teréga
2022-02-04;12766.106;Teréga;Teréga
2022-02-15;10408.993;Teréga;Teréga
2022-02-16;10287.679;Teréga;Teréga
2022-02-28;8050.878;Teréga;Teréga
2022-03-01;7931.569;Teréga;Teréga
2022-03-04;7556.596;Teréga;Teréga
2022-03-06;7317.977;Teréga;Teréga
2022-03-14;6766.547;Teréga;Teréga
2022-03-17;6669.295;Teréga;Teréga
2022-03-21;7577.651;Teréga;Teréga
2022-03-31;8770.745;Teréga;Teréga
2022-04-02;8912.111;Teréga;Teréga
2022-04-06;8658.454;Teréga;Teréga
2022-04-11;8854.963;Teréga;Teréga
2022-04-13;9212.891;Teréga;Teréga
2022-04-22;11304.315;Teréga;Teréga
2022-05-01;12760.09;Teréga;Teréga
2022-05-02;12950.584;Teréga;Teréga
2022-05-03;13171.156;Teréga;Teréga
2022-05-04;13376.689;Teréga;Teréga
2022-05-05;13553.147;Teréga;Teréga
2022-05-06;13765.698;Teréga;Teréga
2022-05-07;14027.377;Teréga;Teréga
2022-05-08;14317.128;Teréga;Teréga
2022-05-10;14814.418;Teréga;Teréga
2022-05-11;15107.177;Teréga;Teréga
2022-05-13;15635.547;Teréga;Teréga
2022-05-19;17257.754;Teréga;Teréga
2022-05-23;18208.219;Teréga;Teréga
2022-05-28;19429.385;Teréga;Teréga
2022-06-08;19949.735;Teréga;Teréga
2022-06-11;19644.944;Teréga;Teréga
2022-06-16;20124.187;Teréga;Teréga
2022-06-19;20377.845;Teréga;Teréga
2022-07-04;22427.159;Teréga;Teréga
2022-07-09;23074.839;Teréga;Teréga
2022-07-11;23067.821;Teréga;Teréga
2022-07-18;24037.335;Teréga;Teréga
2022-07-22;24389.248;Teréga;Teréga
2022-07-25;25227.421;Teréga;Teréga
2022-07-26;25379.816;Teréga;Teréga
2022-07-29;25727.719;Teréga;Teréga
2022-08-01;26380.411;Teréga;Teréga
2022-08-05;27038.117;Teréga;Teréga
2022-08-07;27471.24;Teréga;Teréga
2022-08-13;28371.575;Teréga;Teréga
2022-08-20;29594.747;Teréga;Teréga
2022-08-26;30658.505;Teréga;Teréga
2022-09-09;32170.426;Teréga;Teréga
2022-09-20;32941.426;Teréga;Teréga
2022-09-27;33283.312;Teréga;Teréga
2022-09-29;33251.229;Teréga;Teréga
2022-10-02;33448.741;Teréga;Teréga
2022-10-05;33403.624;Teréga;Teréga
2022-10-11;33721.448;Teréga;Teréga
2022-10-21;33816.695;Teréga;Teréga
2022-10-29;33911.942;Teréga;Teréga
2022-11-03;33901.916;Teréga;Teréga
2022-11-06;33873.844;Teréga;Teréga
2022-11-10;33876.851;Teréga;Teréga
2022-11-15;33903.922;Teréga;Teréga
2022-11-22;33672.321;Teréga;Teréga
2022-11-25;33607.152;Teréga;Teréga
2022-11-27;33728.467;Teréga;Teréga
2022-12-01;33248.221;Teréga;Teréga
2022-12-03;32858.21;Teréga;Teréga
2022-12-05;32546.401;Teréga;Teréga
2022-12-18;29500.502;Teréga;Teréga
2022-12-20;29401.245;Teréga;Teréga
2022-12-21;29371.167;Teréga;Teréga
2022-12-22;29327.053;Teréga;Teréga
2022-12-27;29532.586;Teréga;Teréga
2022-12-30;29591.739;Teréga;Teréga
2010-11-18;26973.95;Teréga;Teréga
2010-11-25;26357.351;Teréga;Teréga
2010-12-01;25095.078;Teréga;Teréga
2010-12-04;24321.071;Teréga;Teréga
2010-12-05;24118.546;Teréga;Teréga
2010-12-07;23771.646;Teréga;Teréga
2010-12-17;21245.094;Teréga;Teréga
2010-12-18;20998.454;Teréga;Teréga
2010-12-19;20781.893;Teréga;Teréga
2010-12-30;18186.161;Teréga;Teréga
2011-01-02;17755.043;Teréga;Teréga
2011-01-10;16647.17;Teréga;Teréga
2011-01-21;15474.128;Teréga;Teréga
2011-01-28;14286.047;Teréga;Teréga
2011-01-29;14131.647;Teréga;Teréga
2011-01-31;13734.617;Teréga;Teréga
2011-02-15;11741.449;Teréga;Teréga
2011-02-18;11415.604;Teréga;Teréga
2011-02-21;11054.668;Teréga;Teréga
2011-03-01;10016.977;Teréga;Teréga
2011-03-12;9251.993;Teréga;Teréga
2011-03-13;9280.066;Teréga;Teréga
2011-03-21;9313.151;Teréga;Teréga
2011-03-24;9383.333;Teréga;Teréga
2011-04-01;9683.111;Teréga;Teréga
2011-04-02;9740.259;Teréga;Teréga
2011-04-08;10072.12;Teréga;Teréga
2011-04-13;10356.858;Teréga;Teréga
2011-04-18;10648.615;Teréga;Teréga
2011-04-19;10730.828;Teréga;Teréga
2011-04-28;11449.692;Teréga;Teréga
2011-04-30;11577.022;Teréga;Teréga
2011-05-02;11803.61;Teréga;Teréga
2011-05-05;11929.937;Teréga;Teréga
2011-05-11;12760.09;Teréga;Teréga
2011-05-12;12915.493;Teréga;Teréga
2011-05-23;14523.664;Teréga;Teréga
2011-05-24;14644.978;Teréga;Teréga
2011-06-05;16387.497;Teréga;Teréga
2011-06-08;16809.592;Teréga;Teréga
2011-06-16;17967.595;Teréga;Teréga
2011-06-19;18398.713;Teréga;Teréga
2011-06-23;18776.693;Teréga;Teréga
2011-06-27;19223.852;Teréga;Teréga
2011-06-30;19532.653;Teréga;Teréga
2011-07-05;20080.073;Teréga;Teréga
2011-07-10;20755.825;Teréga;Teréga
2011-07-11;20878.142;Teréga;Teréga
2011-07-16;21770.456;Teréga;Teréga
2011-07-17;21967.969;Teréga;Teréga
2011-07-18;22047.174;Teréga;Teréga
2011-07-22;22500.349;Teréga;Teréga
2011-07-31;23679.407;Teréga;Teréga
2011-08-01;23868.898;Teréga;Teréga
2011-08-11;25563.292;Teréga;Teréga
2011-08-13;25938.265;Teréga;Teréga
2011-08-15;26324.266;Teréga;Teréga
2011-08-22;27598.57;Teréga;Teréga
2011-08-27;28505.923;Teréga;Teréga
2011-08-29;28849.815;Teréga;Teréga
2011-08-30;29007.223;Teréga;Teréga
